viewer_uid,age,sex,age_class
45762,28,female,1
1340,44,female,3
5636,36,female,3
41156,26,female,3
33743,17,female,3
35646,18,female,3
13637,22,male,0
3687,27,male,1
59069,53,female,0
59201,44,female,1
20691,32,female,3
57473,10,female,1
31103,14,male,0
27147,21,female,1
7022,34,male,3
25957,25,male,2
46927,29,male,3
27367,58,male,1
58542,25,female,3
23660,42,male,2
33724,47,female,0
26025,33,female,3
2384,34,female,1
22774,45,male,2
50865,33,female,3
58396,45,female,3
53919,14,female,1
59422,14,female,2
32791,46,male,0
28427,40,female,1
49214,17,female,3
2519,54,male,3
45736,39,female,2
16267,48,male,3
21595,34,male,2
48117,51,female,3
51269,34,male,0
19706,28,male,2
26773,33,female,1
41715,36,male,3
22191,15,female,3
37557,47,male,0
43219,40,female,3
31399,39,male,2
24047,58,male,1
46023,25,male,3
9136,16,male,3
50599,26,male,1
52741,10,female,0
59345,14,male,1
11760,11,male,0
44017,32,female,3
9631,38,male,0
39243,19,female,0
38914,19,male,2
45635,40,male,3
28503,59,male,2
58501,24,female,2
15936,25,male,3
12912,38,female,1
1493,24,female,3
27365,22,female,0
58269,20,female,2
17295,49,male,3
59896,59,female,3
22324,51,male,3
44582,42,female,0
32173,16,female,0
45898,19,female,3
30634,13,male,0
29373,41,female,1
19097,31,male,1
39005,60,male,0
27574,19,female,3
13606,19,male,1
47451,26,female,1
19020,24,female,0
37947,39,male,3
41040,45,male,0
49350,53,female,3
46782,17,male,3
20153,51,female,0
15560,59,female,1
6664,22,female,0
3644,19,female,2
40171,37,male,3
42555,59,female,0
52035,37,female,3
32361,31,female,3
3757,43,male,2
29121,51,male,3
26701,22,female,3
37669,29,female,0
58370,38,male,1
38943,15,female,3
7487,40,male,3
57658,47,male,3
3213,60,male,3
455,27,male,0
44358,46,female,3
54153,16,female,0
39338,53,male,0
25926,14,female,3
20844,35,male,1
16677,32,female,2
56030,51,male,0
23302,46,female,3
24886,18,male,0
19974,40,female,2
54195,29,male,2
23714,19,male,0
43822,54,male,2
33950,39,female,0
7803,43,female,2
26984,14,male,0
32191,10,male,0
35589,42,female,3
55176,32,male,3
10633,43,female,2
21071,19,male,1
56386,21,male,0
1919,43,male,0
29189,48,male,3
1807,34,male,1
25840,27,female,0
47145,32,female,2
51042,21,female,2
47095,23,male,1
27664,15,female,0
21743,50,female,1
22219,30,male,3
9221,47,female,3
30960,35,male,3
45486,60,female,0
16803,57,male,1
41887,30,female,0
6244,53,male,0
22580,38,male,3
48169,41,male,3
38164,52,female,2
56588,35,female,0
52705,56,female,1
42894,35,male,3
22417,17,female,3
37945,40,male,2
6018,32,male,1
42631,38,male,3
54117,32,female,3
58014,37,male,3
18213,21,female,3
51014,16,female,3
1511,11,male,2
14881,12,female,0
7185,22,female,1
35140,36,male,3
11156,20,female,0
20604,56,male,3
34438,55,female,2
1755,25,male,2
43547,17,female,2
58982,19,female,2
58964,56,female,2
12692,14,female,2
43176,39,female,1
45897,28,male,3
32423,43,female,2
26752,41,female,3
30343,43,male,3
7313,53,female,3
42499,11,female,0
39487,42,male,3
22768,58,male,0
41775,32,male,1
44139,18,male,1
26000,51,male,2
47879,42,female,0
14518,21,male,0
46916,17,female,0
48916,21,female,0
17149,46,female,1
54965,35,male,0
48381,13,male,0
38748,51,female,2
53559,14,male,3
29011,32,female,3
38491,40,female,3
44500,19,male,0
17328,22,male,2
33197,24,female,2
47001,45,male,0
53417,52,female,3
47330,16,male,0
44126,30,male,0
25581,60,male,0
5342,17,female,3
26169,15,male,0
55711,60,female,1
7538,30,female,1
11247,13,female,3
5958,45,female,0
4767,33,female,3
31294,31,male,2
12332,10,female,0
13986,33,female,3
36320,22,male,3
58152,57,female,2
45645,43,female,3
8279,24,male,3
944,15,male,0
14417,18,female,0
32300,29,male,2
52501,38,female,3
55062,33,female,0
2639,46,male,3
2023,52,female,0
52421,17,male,0
20751,53,female,3
16303,28,male,3
48367,55,female,3
24404,20,male,2
59372,23,female,0
575,12,female,0
36324,48,female,0
7502,54,female,3
27014,53,male,3
45005,16,female,3
15278,24,male,2
4647,31,female,2
705,44,female,1
20666,13,female,1
57802,26,male,3
45874,42,male,1
26914,36,female,1
14725,10,male,2
42771,49,male,0
37886,53,male,2
20058,34,female,3
50011,37,female,0
22451,56,male,3
13567,14,female,3
41681,11,male,1
24758,34,female,1
22435,37,female,0
38642,47,male,2
6654,18,female,3
14304,47,female,3
24322,16,male,2
24209,55,male,3
13861,14,male,3
49492,11,female,3
26899,60,male,2
31370,21,female,2
50015,10,male,1
19557,46,male,1
49046,55,female,1
39958,52,female,3
943,18,female,0
26558,19,female,1
30989,56,female,3
28397,12,male,1
22787,30,female,2
28601,38,male,2
38769,34,male,3
53137,11,male,1
7596,21,female,1
36907,58,female,2
20984,50,male,0
6329,10,male,2
21817,38,male,3
5655,18,female,3
724,35,male,2
31388,25,female,2
52592,59,female,0
36626,48,female,2
21356,39,male,1
46150,12,male,1
12926,38,male,0
54385,55,female,0
49814,23,female,2
25979,12,female,3
10540,49,male,0
6090,37,female,3
3082,37,male,3
35157,46,male,2
11790,53,male,0
13444,49,male,3
22282,46,male,1
43243,38,male,0
8021,30,female,1
16508,32,female,1
44052,22,male,2
44122,51,female,3
25211,11,male,3
46538,39,male,3
59089,13,female,2
39936,36,male,3
23472,58,male,3
9800,11,female,3
41414,20,female,3
34504,22,female,0
14071,35,male,3
2015,54,male,3
5507,60,male,1
20007,32,female,2
22463,33,male,1
23065,50,female,3
22530,20,female,1
11313,51,male,2
29535,34,female,1
20421,51,male,3
40386,19,female,2
36595,30,female,3
32621,22,male,3
57253,60,male,0
52182,46,female,1
51294,50,male,3
53912,31,female,3
42149,41,female,3
47150,51,male,2
17449,23,female,3
12173,53,female,0
10609,17,female,3
31423,56,female,3
20752,31,male,3
31480,36,male,2
31793,44,female,3
55816,58,female,1
27414,45,male,3
35136,11,female,1
3341,57,male,3
57213,32,male,1
44750,57,male,2
47649,15,female,2
29170,33,female,2
26700,29,male,0
41122,48,male,0
20767,28,female,0
47908,49,female,2
49134,43,male,3
8767,16,female,2
22652,15,female,2
9383,39,female,1
28455,56,female,3
17479,12,male,1
53611,15,female,0
11500,28,female,0
59878,55,female,3
25577,39,female,3
46586,43,female,3
18293,23,male,3
37938,39,female,3
3270,12,male,3
44458,50,male,3
26161,52,female,0
43107,45,male,0
38517,20,male,0
16857,60,male,3
36918,52,female,2
31955,35,female,3
1381,56,female,1
38014,46,female,2
2359,10,female,3
38498,47,female,3
45955,33,female,0
21361,45,male,0
39940,33,male,0
46606,14,female,3
54862,23,male,2
41499,40,female,1
15225,14,male,1
25443,36,female,0
5709,39,female,1
29348,22,male,1
41838,31,male,3
21433,34,female,3
20354,13,male,2
15573,41,male,0
57208,25,male,3
31493,27,male,0
25427,22,female,0
36617,27,male,0
1100,60,male,0
37136,25,female,0
37730,45,female,1
15136,23,male,1
7275,18,female,2
11411,18,female,1
29546,15,female,3
33844,50,female,2
54749,28,male,2
34824,50,female,1
1007,49,female,3
49079,20,female,1
37190,18,female,1
35423,16,female,3
43805,33,female,3
56274,18,female,2
42534,26,male,2
25052,44,male,1
39034,22,male,3
29219,55,male,3
36148,32,female,3
6328,22,female,1
57577,44,male,3
5503,17,male,2
26484,37,female,2
43689,29,female,1
7349,11,male,2
27582,33,male,2
28754,45,male,1
37384,10,male,3
54583,17,male,3
17823,60,female,3
30056,45,male,3
19185,25,male,1
50946,56,male,0
55887,60,female,1
55160,53,male,2
17317,32,female,2
5398,10,female,3
36420,43,male,0
57923,38,male,1
26285,24,female,2
15600,29,female,2
9898,28,female,2
3294,35,male,0
15368,40,male,3
18624,60,male,2
59985,28,female,3
35535,50,female,0
48132,50,male,1
36797,34,female,3
46031,29,male,3
51099,50,female,0
22423,22,female,0
51601,33,female,3
1116,31,male,3
20954,26,female,3
49978,13,male,0
43704,53,male,1
14858,29,female,3
28215,29,female,3
15119,28,female,1
16047,44,female,1
47013,59,male,1
53042,52,male,0
35790,41,female,3
289,34,female,1
24450,11,female,0
2069,29,male,2
48825,48,male,1
5466,53,male,2
41871,15,male,1
47857,38,male,2
16394,44,male,2
5235,54,female,2
59574,43,female,3
43679,37,female,3
21594,58,male,3
44025,37,female,3
39383,50,male,3
33487,55,female,3
25888,12,male,3
35643,44,female,3
48167,26,male,3
8078,18,male,1
55390,38,male,3
56814,22,female,0
18857,33,male,3
57593,10,male,3
9205,25,male,2
21213,20,female,2
36553,43,female,0
47667,45,female,3
5700,24,male,3
7477,37,female,3
9379,31,female,3
57106,48,male,3
28388,54,male,0
6124,55,female,1
10214,45,female,2
9519,25,male,0
48506,24,female,3
21037,42,male,3
22747,35,female,3
30165,49,male,2
42279,16,female,3
30648,35,female,0
4111,39,female,0
43311,13,female,3
42974,54,male,3
18169,33,male,0
25435,21,male,0
58118,19,female,2
56929,11,male,2
58446,26,female,3
57792,36,male,1
40357,24,female,2
14974,12,male,2
24428,17,female,1
8228,39,male,2
38119,19,female,3
4113,38,female,3
44472,39,male,2
34123,23,female,2
40397,44,male,0
26342,44,male,3
50360,30,male,2
8105,23,male,3
24041,26,male,3
48549,37,female,3
46258,32,male,3
22758,43,female,3
2883,30,female,2
39979,56,female,0
4309,20,female,3
53974,23,female,0
14677,48,female,0
36760,57,female,3
41386,53,male,0
30847,59,male,1
42836,51,male,3
54221,59,male,1
18752,45,male,3
22772,31,male,3
31701,41,female,3
10053,15,male,2
56945,15,female,2
15220,14,female,3
32104,28,male,3
1378,28,male,2
44398,32,male,0
55376,17,female,3
36644,59,male,3
44648,15,male,2
46613,10,male,2
21864,17,male,2
28571,17,male,1
57063,30,male,3
33633,48,female,2
28800,15,female,3
97,59,female,3
41806,35,male,3
5140,40,female,1
52802,53,male,2
53576,25,female,0
4658,20,female,3
41934,51,male,2
41999,32,female,2
999,35,female,3
8112,18,male,2
37158,57,female,0
12302,14,male,1
58935,40,female,0
31905,46,male,2
13119,17,female,3
58691,56,male,3
20737,18,female,3
10579,32,female,1
9550,56,female,0
13430,44,male,3
2948,15,male,1
20122,31,male,0
35529,55,male,3
43035,13,female,2
57500,46,female,3
28446,60,male,1
30382,48,male,3
54130,48,female,0
35321,49,female,3
41954,18,male,0
18932,41,male,0
15864,27,male,1
809,35,female,3
52822,48,female,1
11843,46,male,3
30351,21,female,1
7231,11,female,3
15143,34,female,3
14419,47,female,3
38271,19,male,0
28816,57,female,3
33719,24,male,3
11691,14,female,2
24692,15,male,3
5998,14,male,2
33278,25,male,3
46978,29,male,2
30529,54,male,0
46229,33,female,1
16018,10,female,3
58060,53,female,3
59650,15,female,1
22259,24,male,0
18431,51,male,2
8411,26,female,3
914,15,female,0
48544,27,female,1
44119,15,male,0
46227,54,female,2
48813,43,female,1
8393,18,male,1
29975,60,female,3
2788,13,male,0
18238,38,male,1
47932,40,female,1
53463,53,male,0
14272,11,male,2
51385,59,female,2
14591,24,female,0
9658,18,male,2
38581,29,male,1
21845,56,male,2
7298,42,male,2
51620,41,male,0
56316,34,female,3
50576,13,male,3
49289,57,male,2
21859,44,female,1
22859,41,female,2
58486,32,male,2
44038,28,male,2
8761,56,male,3
9024,17,male,3
50110,18,male,1
4096,48,female,2
9422,41,male,0
2476,49,female,2
57115,47,male,1
13380,15,female,2
33113,59,male,2
35116,39,female,3
13640,35,male,3
29735,59,male,3
15603,29,female,3
49188,45,male,3
103,15,male,0
43734,20,female,2
15870,12,female,2
18316,21,female,0
52041,12,male,1
18017,26,female,3
16918,31,female,3
15672,27,male,1
22395,49,male,1
41807,15,male,3
38205,26,female,0
22358,31,female,0
17988,27,male,3
24849,30,female,1
40686,34,female,0
56382,53,female,0
59701,20,female,3
8838,16,female,3
57111,55,female,0
48206,31,female,3
28087,60,male,0
82,26,female,0
26565,47,male,0
33654,48,male,0
29034,21,female,3
4265,41,female,1
42447,47,female,0
9055,16,female,0
54374,53,male,0
26950,45,male,3
38239,53,male,3
48900,51,male,2
7209,19,female,1
25152,42,male,3
57948,28,male,2
45078,12,female,1
28672,14,male,1
21631,51,male,3
6470,14,female,1
35311,45,male,2
57728,56,male,0
22110,39,female,3
9415,36,male,2
27875,33,male,3
6065,24,male,0
38240,21,male,1
58388,25,female,2
54405,39,male,3
48026,47,female,1
27393,15,male,3
48525,24,male,3
25645,18,female,3
21848,47,male,3
29902,41,male,3
29553,58,male,0
5505,25,male,3
49639,30,male,1
20527,26,male,3
41711,16,female,2
41011,33,male,1
39414,44,male,1
47268,47,female,3
9201,16,female,0
9038,32,male,1
37514,37,male,3
2274,32,female,3
50721,38,female,2
1380,30,female,2
13163,48,female,0
56521,38,male,2
29865,44,male,1
25095,51,female,0
55850,57,female,3
27160,59,male,1
5640,51,female,0
32208,23,male,2
17220,44,female,1
31172,35,female,2
32576,47,female,3
40218,34,female,0
28093,24,male,3
4548,34,male,0
16437,34,male,1
43551,10,female,3
34389,42,female,3
33786,57,female,3
50857,48,female,2
4294,58,female,1
2820,60,female,3
22151,30,male,0
12055,14,male,0
23315,51,male,3
52665,11,female,3
21113,44,male,1
25415,19,female,3
42003,51,male,3
50478,10,female,0
37991,22,female,0
53168,36,female,1
41737,14,male,3
18657,55,female,0
33747,15,female,2
9878,48,female,0
47310,25,female,3
7685,23,female,1
7547,25,female,2
38482,51,male,3
44898,41,male,2
15973,26,female,3
13620,45,female,3
28560,44,female,1
28651,47,male,0
39298,18,female,0
56806,53,female,0
47580,32,female,3
49889,26,female,1
56462,37,female,3
37382,40,female,2
37521,22,female,0
6437,28,female,1
59536,46,male,2
14941,20,female,0
52957,13,female,3
45559,27,male,2
28777,33,female,1
28152,58,male,3
19565,24,female,0
55194,46,female,0
20230,49,female,3
18128,17,male,0
16611,18,female,1
3704,56,male,2
11201,46,male,3
22216,53,female,2
22648,54,female,1
22572,19,female,3
38791,48,male,0
4304,30,male,2
12885,19,female,3
4877,27,female,2
16464,32,female,2
7486,45,male,1
38720,32,male,3
40052,48,male,3
28694,17,female,0
31497,57,male,3
44883,39,female,3
18924,45,male,0
38663,49,male,0
44368,39,male,3
47468,36,male,1
9438,13,male,0
19214,48,female,0
18160,21,male,3
39518,25,female,3
29970,31,male,3
56562,35,male,3
32003,43,male,3
37028,39,male,3
27217,45,female,3
45420,32,male,0
56603,59,male,2
40180,22,male,1
15395,56,male,3
39905,28,male,3
57221,54,male,2
24049,58,male,1
36038,34,female,3
55072,53,male,2
20555,45,male,2
37601,11,female,0
11027,25,female,3
57708,22,female,0
38506,43,male,0
21506,37,male,0
4398,29,male,3
54041,58,male,0
22568,30,female,3
27619,24,male,1
26417,33,male,3
28295,33,male,3
23622,16,male,3
24771,17,male,2
17748,39,male,2
11898,15,male,0
32204,26,male,3
10798,48,male,3
15663,42,male,2
50985,16,female,1
10097,14,male,0
38542,41,male,2
9791,30,female,1
39867,60,male,3
45990,18,male,1
11797,39,female,3
37658,23,male,2
28381,13,male,1
12820,19,female,0
16772,27,female,3
15312,59,male,1
46367,21,male,3
37874,26,male,2
56136,55,female,1
29877,25,male,3
57143,46,female,3
48711,57,female,3
19853,25,male,3
29536,38,male,3
30582,11,female,1
43797,33,female,3
36265,24,female,1
15166,40,male,0
24416,56,male,3
26338,56,female,3
54163,55,male,2
18552,46,female,0
24313,22,female,1
55588,28,male,2
15384,36,female,3
30174,29,male,0
48498,44,female,3
3952,10,male,1
38939,36,male,3
24639,55,male,2
13972,28,female,2
37218,46,female,2
26683,58,male,1
23156,42,male,1
49516,30,male,1
14721,38,female,0
59538,23,male,3
11743,44,male,3
35022,29,female,0
29764,41,male,2
37978,57,male,2
1398,57,female,2
51671,17,female,1
35926,55,female,3
34081,24,male,2
21451,11,male,1
33264,38,female,3
51829,35,male,1
12015,46,female,3
45047,50,female,3
48758,29,female,1
21375,25,female,1
38610,52,female,0
39833,16,male,2
5861,20,male,1
5182,25,female,3
53006,10,male,3
9931,22,female,2
10605,49,male,2
25747,25,female,0
9463,60,female,2
59891,43,female,1
7473,45,female,2
56307,42,male,0
28333,39,female,3
21116,51,female,0
34302,19,male,3
21675,14,female,2
28045,44,female,3
30811,40,male,3
21112,21,female,0
54818,49,male,3
21157,57,female,0
41366,50,male,3
47029,20,female,3
29492,47,female,3
21525,26,male,3
23473,46,female,3
35087,47,female,3
31235,42,male,2
220,32,female,3
59881,25,female,0
38456,40,female,0
19055,14,male,0
51009,45,female,2
37198,14,female,3
51293,33,female,2
28047,30,male,0
35070,22,male,3
17103,34,male,2
28269,45,female,3
4407,50,male,3
25921,41,female,3
28072,35,male,3
52147,42,male,0
21650,21,female,1
29837,58,male,0
57711,49,female,1
17592,57,female,3
38618,44,male,3
32949,13,female,0
9533,10,female,3
50260,13,female,3
17297,15,female,1
57842,33,male,3
29334,35,male,1
21587,10,female,2
44341,14,female,3
48665,15,female,1
6360,26,male,2
23154,56,male,1
3614,18,male,2
15170,45,male,3
18487,41,male,1
11639,23,male,3
43924,50,female,0
43660,38,male,2
16584,49,male,3
55273,24,female,0
42438,37,male,3
742,52,female,3
42167,12,female,3
32878,49,female,1
24831,52,male,0
14823,28,male,3
46166,60,male,3
26334,16,male,2
21508,46,female,0
1296,53,male,3
750,23,female,3
45888,17,female,1
7424,60,female,2
9940,60,male,3
36905,43,female,3
18739,54,female,3
17766,49,female,3
53241,20,male,3
36413,59,male,3
38133,48,male,2
26189,60,female,3
